Path,Gender,Age,Ethnicity,Facial Emotion,Identity
datasets_with_standard_labels\RAF-DB\train\images\00010673,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010674,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010675,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010676,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010677,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010678,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010679,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010680,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010681,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010682,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010683,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010684,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010685,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010686,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010687,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010688,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010689,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010690,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010691,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010692,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010693,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010694,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010695,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010696,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010697,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010698,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010699,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010700,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010701,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010702,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010703,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010704,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010705,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010706,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010707,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010708,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010709,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010710,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010711,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010712,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010713,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010714,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010715,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010716,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010717,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010718,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010719,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010720,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010721,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010722,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010723,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010724,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010725,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010726,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010727,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010728,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010729,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010730,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010731,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010732,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010733,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010734,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010735,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010736,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010737,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010738,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010739,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010740,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010741,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010742,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010743,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010744,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010745,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010746,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010747,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010748,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010749,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010750,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010751,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010752,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010753,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010754,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010755,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010756,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010757,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010758,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010759,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010760,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010761,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010762,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010763,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010764,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010765,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010766,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010767,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010768,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010769,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010770,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010771,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010772,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010773,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010774,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010775,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010776,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010777,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010778,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010779,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010780,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010781,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010782,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010783,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010784,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010785,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010786,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010787,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010788,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010789,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010790,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010791,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010792,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010793,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010794,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010795,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010796,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010797,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010798,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010799,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010800,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010801,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010802,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010803,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010804,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010805,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010806,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010807,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010808,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010809,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010810,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010811,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010812,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010813,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010814,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010815,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010816,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010817,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010818,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010819,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010820,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010821,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010822,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010823,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010824,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010825,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010826,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010827,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010828,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010829,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010830,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010831,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010832,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010833,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010834,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010835,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010836,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010837,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010838,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010839,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010840,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010841,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010842,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010843,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010844,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010845,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010846,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010847,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010848,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010849,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010850,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010851,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010852,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010853,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010854,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010855,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010856,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010857,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010858,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010859,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010860,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010861,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010862,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010863,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010864,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010865,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010866,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010867,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010868,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010869,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010870,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010871,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010872,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010873,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010874,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010875,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010876,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010877,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010878,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010879,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010880,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010881,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010882,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010883,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010884,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010885,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010886,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010887,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010888,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010889,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010890,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010891,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010892,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010893,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010894,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010895,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010896,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010897,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010898,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010899,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010900,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010901,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010902,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010903,1,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010904,0,-100.0,-100.0,6,-100.0
datasets_with_standard_labels\RAF-DB\train\images\00010905,0,-100.0,-100.0,6,-100.0
